graph_layer,factor_name,label_horizon,label_variant,sample_size,rank_ic,top_decile_mean,bottom_decile_mean,top_bottom_spread,top_decile_hit_rate
dtw_return_similarity_graph,community_quality_score,30m,core_weighted,4062,0.009127714370490977,-0.0008106574629308324,-0.0009589395756784313,0.00014828211274759882,0.45566502463054187
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,1m,equal_weight,1999,0.027008450942444532,0.0007284940495768345,0.00014243438331343992,0.0005860596662633946,0.5628140703517588
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,5m,equal_weight,1998,-0.0019172971209527347,0.00029544305387819693,0.0005807410984127059,-0.00028529804453450897,0.5678391959798995
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,15m,equal_weight,1997,0.04801935161856333,0.00047644679660506067,-0.000308755049924892,0.0007852018465299526,0.5728643216080402
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,30m,equal_weight,1997,0.01935086819152781,0.0004576382928472048,-0.0015414121106901472,0.001999050403537352,0.4824120603015075
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,1m,member_weight,1999,0.027008450942444532,0.0007284940495768345,0.00014243438331343992,0.0005860596662633946,0.5628140703517588
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,5m,member_weight,1998,-0.0019172971209527347,0.00029544305387819693,0.0005807410984127059,-0.00028529804453450897,0.5678391959798995
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,15m,member_weight,1997,0.04801935161856333,0.00047644679660506067,-0.000308755049924892,0.0007852018465299526,0.5728643216080402
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,30m,member_weight,1997,0.01935086819152781,0.0004576382928472048,-0.0015414121106901472,0.001999050403537352,0.4824120603015075
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,1m,top5_member,1999,0.030646007711547973,0.0007817068823016495,0.00012177853650734728,0.0006599283457943022,0.5778894472361809
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,5m,top5_member,1998,0.001112724615104437,0.00029621951779615824,0.0005597747484701576,-0.00026355523067399933,0.5527638190954773
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,15m,top5_member,1997,0.0415432956893889,0.00043925887724271373,-0.0002265481745189842,0.0006658070517616979,0.5276381909547738
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,30m,top5_member,1997,0.014813371434536218,0.00046874334454668305,-0.0014139142249602451,0.0018826575695069282,0.48743718592964824
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,1m,top10_member,1999,0.025834851379018975,0.000717520376884452,0.00014131258829103139,0.0005762077885934206,0.5527638190954773
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,5m,top10_member,1998,-0.004857762935423181,0.00030195957643860586,0.0005860553053277124,-0.0002840957288891065,0.542713567839196
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,15m,top10_member,1997,0.04610007609753202,0.00048234297074259825,-0.0002529520567955673,0.0007352950275381655,0.5527638190954773
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,30m,top10_member,1997,0.014521166410273501,0.00045833344468755707,-0.0014754198925814581,0.001933753337269015,0.47738693467336685
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,1m,core_weighted,1999,0.026261039698724016,0.0007052658148151107,0.00015197564588591427,0.0005532901689291965,0.5628140703517588
